Name,Type,Asset,ID,Lots,Open,Close,Entry,Exit,Profit,Roll,ExitType
H1,Short,USD/JPY,3486234,1,2012-10-01 16:00,2012-10-02 10:00,78.0030,78.1290,-0.92,0.00,Reverse
H1,Long,SPX500,3486736,1,2012-10-01 21:00,2012-10-02 10:00,1443.10,1449.90,5.92,0.00,Reverse
H1,Long,EUR/USD,3486735,1,2012-10-01 21:00,2012-10-02 13:00,1.28881,1.29221,3.40,0.00,Reverse
H1,Short,SPX500,3488039,1,2012-10-02 10:00,2012-10-02 18:00,1449.90,1441.60,7.23,0.00,Reverse
H1,Short,EUR/USD,3488340,1,2012-10-02 13:00,2012-10-02 22:00,1.29221,1.29174,0.47,0.00,Reverse
H1,Long,USD/JPY,3488038,1,2012-10-02 10:00,2012-10-02 22:00,78.1290,78.1770,0.35,0.00,Reverse
H1,Long,SPX500,3488841,1,2012-10-02 18:00,2012-10-02 23:00,1441.60,1446.10,3.92,0.00,Reverse
H1,Short,USD/JPY,3489243,1,2012-10-02 22:00,2012-10-03 06:00,78.1770,78.2430,-0.48,0.00,Reverse
H1,Short,SPX500,3489344,1,2012-10-02 23:00,2012-10-03 06:00,1446.10,1444.90,1.05,0.00,Reverse
H4,Short,SPX500,3487637,1,2012-10-02 06:00,2012-10-03 06:00,1444.60,1444.90,-0.26,0.00,Reverse
H1,Long,EUR/USD,3489242,1,2012-10-02 22:00,2012-10-03 10:00,1.29174,1.29269,0.95,0.00,Reverse
H1,Long,SPX500,3490046,1,2012-10-03 06:00,2012-10-03 11:00,1444.90,1446.10,1.05,0.00,Reverse
H4,Short,EUR/USD,3482019,1,2012-09-27 19:00,2012-10-03 14:00,1.29161,1.28985,1.76,0.00,Reverse
H1,Long,USD/JPY,3490045,1,2012-10-03 06:00,2012-10-03 14:00,78.2430,78.4680,1.65,0.00,Reverse
H1,Short,SPX500,3490549,1,2012-10-03 11:00,2012-10-03 21:00,1446.10,1451.40,-4.62,0.00,Reverse
H1,Short,EUR/USD,3490448,1,2012-10-03 10:00,2012-10-03 22:00,1.29269,1.29097,1.72,0.00,Reverse
H4,Long,SPX500,3490047,1,2012-10-03 06:00,2012-10-03 22:00,1444.90,1452.60,6.71,0.00,Reverse
H1,Short,USD/JPY,3490851,1,2012-10-03 14:00,2012-10-03 23:00,78.4680,78.4770,-0.07,0.00,Reverse
H1,Long,EUR/USD,3491653,1,2012-10-03 22:00,2012-10-04 00:00,1.29097,1.29232,1.35,0.00,Reverse
H1,Long,SPX500,3491552,1,2012-10-03 21:00,2012-10-04 06:00,1451.40,1456.10,4.09,0.00,Reverse
H1,Short,SPX500,3492457,1,2012-10-04 06:00,2012-10-04 10:00,1456.10,1455.40,0.61,0.00,Reverse
H1,Long,SPX500,3492858,1,2012-10-04 10:00,2012-10-04 17:00,1455.40,1459.90,3.92,0.00,Reverse
H4,Long,EUR/USD,3490850,1,2012-10-03 14:00,2012-10-04 18:00,1.28985,1.30277,12.92,0.00,Reverse
H4,Short,USD/JPY,3485233,1,2012-10-01 06:00,2012-10-04 18:00,77.8760,78.3400,-3.40,0.00,Reverse
H1,Long,USD/JPY,3491755,1,2012-10-03 23:00,2012-10-04 23:00,78.4770,78.5030,0.19,0.00,Reverse
D1,Long,EUR/USD,3472892,1,2012-09-23 23:00,2012-10-05 02:00,1.29744,1.30193,4.49,0.00,Reverse
H1,Short,SPX500,3493559,1,2012-10-04 17:00,2012-10-05 02:00,1459.90,1464.10,-3.66,0.00,Reverse
H1,Short,USD/JPY,3494162,1,2012-10-04 23:00,2012-10-05 08:00,78.5030,78.3960,0.78,0.00,Reverse
H1,Long,USD/JPY,3495065,1,2012-10-05 08:00,2012-10-05 10:00,78.3960,78.4530,0.42,0.00,Reverse
H1,Long,SPX500,3494464,1,2012-10-05 02:00,2012-10-05 15:00,1464.10,1469.40,4.62,0.00,Reverse
H1,Short,USD/JPY,3495266,1,2012-10-05 10:00,2012-10-07 23:00,78.4530,78.7190,-1.95,0.00,Reverse
H1,Short,SPX500,3495767,1,2012-10-05 15:00,2012-10-07 23:00,1469.40,1459.10,8.97,0.00,Reverse
H1,Short,EUR/USD,3491856,1,2012-10-04 00:00,2012-10-08 02:00,1.29232,1.30127,-8.95,0.00,Reverse
H4,Short,EUR/USD,3493660,1,2012-10-04 18:00,2012-10-08 05:00,1.30277,1.29882,3.95,0.00,Reverse
H4,Short,SPX500,3491654,1,2012-10-03 22:00,2012-10-08 05:00,1452.60,1457.90,-4.62,0.00,Reverse
H1,Long,SPX500,3496269,1,2012-10-07 23:00,2012-10-08 09:00,1459.10,1455.60,-3.05,0.00,Reverse
H1,Long,EUR/USD,3496570,1,2012-10-08 02:00,2012-10-08 14:00,1.30127,1.29739,-3.88,0.00,Reverse
H1,Long,USD/JPY,3496268,1,2012-10-07 23:00,2012-10-08 16:00,78.7190,78.1390,-4.25,0.00,Reverse
D1,Long,SPX500,3475298,1,2012-09-24 23:00,2012-10-09 05:00,1459.60,1457.40,-1.92,0.00,Reverse
H1,Short,EUR/USD,3497774,1,2012-10-08 14:00,2012-10-09 08:00,1.29739,1.29251,4.88,0.00,Reverse
H1,Short,SPX500,3497273,1,2012-10-08 09:00,2012-10-09 08:00,1455.60,1452.40,2.79,0.00,Reverse
H1,Short,USD/JPY,3497975,1,2012-10-08 16:00,2012-10-09 09:00,78.1390,78.3360,-1.44,0.00,Reverse
H4,Long,USD/JPY,3493661,1,2012-10-04 18:00,2012-10-09 21:00,78.3400,78.2540,-0.63,0.00,Reverse
H1,Long,EUR/USD,3499577,1,2012-10-09 08:00,2012-10-09 23:00,1.29251,1.28740,-5.11,0.00,Reverse
H1,Long,USD/JPY,3499679,1,2012-10-09 09:00,2012-10-10 01:00,78.3360,78.2680,-0.50,0.00,Reverse
H1,Long,SPX500,3499578,1,2012-10-09 08:00,2012-10-10 02:00,1452.40,1439.40,-11.32,0.00,Reverse
H4,Long,EUR/USD,3496871,1,2012-10-08 05:00,2012-10-10 17:00,1.29882,1.28894,-9.88,0.00,Reverse
H1,Short,USD/JPY,3501282,1,2012-10-10 01:00,2012-10-10 17:00,78.2680,78.2570,0.08,0.00,Reverse
H1,Short,SPX500,3501383,1,2012-10-10 02:00,2012-10-10 17:00,1439.40,1431.40,6.97,0.00,Reverse
H1,Short,EUR/USD,3501081,1,2012-10-09 23:00,2012-10-10 21:00,1.28740,1.28749,-0.09,0.00,Reverse
H1,Long,USD/JPY,3502885,1,2012-10-10 17:00,2012-10-11 04:00,78.2570,78.0310,-1.66,0.00,Reverse
H1,Long,SPX500,3502886,1,2012-10-10 17:00,2012-10-11 04:00,1431.40,1432.60,1.05,0.00,Reverse
H4,Long,SPX500,3496872,1,2012-10-08 05:00,2012-10-11 09:00,1457.90,1435.90,-19.16,0.00,Reverse
H1,Long,EUR/USD,3503287,1,2012-10-10 21:00,2012-10-11 11:00,1.28749,1.29137,3.88,0.00,Reverse
H1,Short,SPX500,3503989,1,2012-10-11 04:00,2012-10-11 18:00,1432.60,1434.60,-1.74,0.00,Reverse
H1,Short,USD/JPY,3503988,1,2012-10-11 04:00,2012-10-11 20:00,78.0310,78.3460,-2.31,0.00,Reverse
H1,Short,EUR/USD,3504691,1,2012-10-11 11:00,2012-10-11 22:00,1.29137,1.29314,-1.77,0.00,Reverse
H1,Long,SPX500,3505392,1,2012-10-11 18:00,2012-10-12 07:00,1434.60,1436.10,1.31,0.00,Reverse
H1,Long,EUR/USD,3505794,1,2012-10-11 22:00,2012-10-12 10:00,1.29314,1.29704,3.90,0.00,Reverse
H1,Long,USD/JPY,3505593,1,2012-10-11 20:00,2012-10-12 13:00,78.3460,78.3420,-0.03,0.00,Reverse
H1,Short,EUR/USD,3506996,1,2012-10-12 10:00,2012-10-12 18:00,1.29704,1.29532,1.72,0.00,Reverse
H1,Short,SPX500,3506695,1,2012-10-12 07:00,2012-10-12 18:00,1436.10,1428.60,6.53,0.00,Reverse
H1,Long,SPX500,3507799,1,2012-10-12 18:00,2012-10-15 07:00,1428.60,1428.60,0.00,0.00,Reverse
H1,Long,EUR/USD,3507798,1,2012-10-12 18:00,2012-10-15 08:00,1.29532,1.29483,-0.49,0.00,Reverse
D1,Short,USD/JPY,3468080,1,2012-09-19 20:00,2012-10-15 08:00,78.3650,78.5770,-1.55,0.00,Reverse
H4,Short,EUR/USD,3502884,1,2012-10-10 17:00,2012-10-15 12:00,1.28894,1.29684,-7.90,0.00,Reverse
H1,Short,USD/JPY,3507297,1,2012-10-12 13:00,2012-10-15 17:00,78.3420,78.7480,-2.97,0.00,Reverse
H1,Short,EUR/USD,3508801,1,2012-10-15 08:00,2012-10-15 19:00,1.29483,1.29424,0.59,0.00,Reverse
H1,Short,SPX500,3508700,1,2012-10-15 07:00,2012-10-16 02:00,1428.60,1440.90,-10.71,0.00,Reverse
H1,Long,EUR/USD,3509905,1,2012-10-15 19:00,2012-10-16 08:00,1.29424,1.30011,5.87,0.00,Reverse
H1,Long,USD/JPY,3509704,1,2012-10-15 17:00,2012-10-16 08:00,78.7480,78.9180,1.25,0.00,Reverse
D1,Short,SPX500,3499276,1,2012-10-09 05:00,2012-10-16 08:00,1457.40,1441.60,13.76,0.00,Reverse
H4,Short,USD/JPY,3500880,1,2012-10-09 21:00,2012-10-16 12:00,78.2540,78.9070,-4.78,0.00,Reverse
H1,Long,SPX500,3510606,1,2012-10-16 02:00,2012-10-16 16:00,1440.90,1453.90,11.32,0.00,Reverse
H1,Short,EUR/USD,3511207,1,2012-10-16 08:00,2012-10-16 19:00,1.30011,1.30436,-4.25,0.00,Reverse
H4,Long,EUR/USD,3509203,1,2012-10-15 12:00,2012-10-17 00:00,1.29684,1.31061,13.77,0.00,Reverse
H1,Short,USD/JPY,3511208,1,2012-10-16 08:00,2012-10-17 00:00,78.9180,78.8630,0.40,0.00,Reverse
H1,Short,SPX500,3512011,1,2012-10-16 16:00,2012-10-17 01:00,1453.90,1457.10,-2.79,0.00,Reverse
H1,Long,EUR/USD,3512312,1,2012-10-16 19:00,2012-10-17 02:00,1.30436,1.30972,5.36,0.00,Reverse
H1,Short,EUR/USD,3513016,1,2012-10-17 02:00,2012-10-17 03:00,1.30972,1.30909,0.63,0.00,Reverse
D1,Long,SPX500,3511209,1,2012-10-16 08:00,2012-10-17 08:00,1441.60,1453.10,10.02,0.00,Reverse
H1,Long,USD/JPY,3512814,1,2012-10-17 00:00,2012-10-17 11:00,78.8630,78.7090,-1.13,0.00,Reverse
H1,Long,SPX500,3512915,1,2012-10-17 01:00,2012-10-17 13:00,1457.10,1458.40,1.13,0.00,Reverse
H1,Long,EUR/USD,3513117,1,2012-10-17 03:00,2012-10-17 14:00,1.30909,1.31267,3.58,0.00,Reverse
H4,Short,SPX500,3504490,1,2012-10-11 09:00,2012-10-17 20:00,1435.90,1461.40,-22.21,0.00,Reverse
H1,Short,EUR/USD,3514221,1,2012-10-17 14:00,2012-10-17 22:00,1.31267,1.31161,1.06,0.00,Reverse
H1,Short,SPX500,3514120,1,2012-10-17 13:00,2012-10-18 02:00,1458.40,1461.10,-2.35,0.00,Reverse
H4,Short,EUR/USD,3512813,1,2012-10-17 00:00,2012-10-18 08:00,1.31061,1.30907,1.54,0.00,Reverse
H1,Short,USD/JPY,3513919,1,2012-10-17 11:00,2012-10-18 08:00,78.7090,79.1020,-2.88,0.00,Reverse
H1,Long,EUR/USD,3515023,1,2012-10-17 22:00,2012-10-18 11:00,1.31161,1.31094,-0.67,0.00,Reverse
H4,Long,USD/JPY,3511610,1,2012-10-16 12:00,2012-10-18 16:00,78.9070,79.2370,2.42,0.00,Reverse
H1,Long,SPX500,3515424,1,2012-10-18 02:00,2012-10-18 19:00,1461.10,1456.40,-4.09,0.00,Reverse
H1,Short,EUR/USD,3516327,1,2012-10-18 11:00,2012-10-18 21:00,1.31094,1.30674,4.20,0.00,Reverse
H1,Short,SPX500,3517129,1,2012-10-18 19:00,2012-10-18 21:00,1456.40,1456.10,0.26,0.00,Reverse
H1,Long,SPX500,3517331,1,2012-10-18 21:00,2012-10-18 23:00,1456.10,1456.90,0.70,0.00,Reverse
H1,Long,EUR/USD,3517330,1,2012-10-18 21:00,2012-10-19 02:00,1.30674,1.30709,0.35,0.00,Reverse
H1,Long,USD/JPY,3516026,1,2012-10-18 08:00,2012-10-19 03:00,79.1020,79.3630,1.91,0.00,Reverse
H1,Short,EUR/USD,3517833,1,2012-10-19 02:00,2012-10-19 12:00,1.30709,1.30433,2.76,0.00,Reverse
H1,Short,SPX500,3517532,1,2012-10-18 23:00,2012-10-19 12:00,1456.90,1454.10,2.44,0.00,Reverse
H1,Short,USD/JPY,3517934,1,2012-10-19 03:00,2012-10-19 13:00,79.3630,79.3050,0.42,0.00,Reverse
H1,Long,USD/JPY,3518937,1,2012-10-19 13:00,2012-10-19 16:00,79.3050,79.2650,-0.29,0.00,Reverse
H1,Long,EUR/USD,3518835,1,2012-10-19 12:00,2012-10-22 02:00,1.30433,1.30384,-0.49,0.00,Reverse
H4,Short,USD/JPY,3516828,1,2012-10-18 16:00,2012-10-22 03:00,79.2370,79.3080,-0.52,0.00,Reverse
H1,Long,SPX500,3518836,1,2012-10-19 12:00,2012-10-22 05:00,1454.10,1433.90,-17.59,0.00,Reverse
D1,Long,USD/JPY,3508802,1,2012-10-15 08:00,2012-10-22 11:00,78.5770,79.8410,9.26,0.00,Reverse
H4,Long,USD/JPY,3520040,1,2012-10-22 03:00,2012-10-22 15:00,79.3080,79.8160,3.72,0.00,Reverse
H1,Short,USD/JPY,3519238,1,2012-10-19 16:00,2012-10-22 18:00,79.2650,79.8480,-4.27,0.00,Reverse
H1,Short,SPX500,3520241,1,2012-10-22 05:00,2012-10-22 18:00,1433.90,1424.60,8.10,0.00,Reverse
H1,Short,EUR/USD,3519939,1,2012-10-22 02:00,2012-10-22 19:00,1.30384,1.30460,-0.76,0.00,Reverse
H4,Long,EUR/USD,3516025,1,2012-10-18 08:00,2012-10-22 23:00,1.30907,1.30663,-2.44,0.00,Reverse
H1,Long,SPX500,3521545,1,2012-10-22 18:00,2012-10-23 00:00,1424.60,1438.10,11.76,0.00,Reverse
H1,Short,SPX500,3522148,1,2012-10-23 00:00,2012-10-23 04:00,1438.10,1434.10,3.48,0.00,Reverse
H4,Long,SPX500,3514822,1,2012-10-17 20:00,2012-10-23 11:00,1461.40,1418.40,-37.45,0.00,Reverse
H1,Long,USD/JPY,3521544,1,2012-10-22 18:00,2012-10-23 15:00,79.8480,79.7860,-0.45,0.00,Reverse
H4,Short,USD/JPY,3521243,1,2012-10-22 15:00,2012-10-23 15:00,79.8160,79.7860,0.22,0.00,Reverse
H1,Long,SPX500,3522549,1,2012-10-23 04:00,2012-10-23 20:00,1434.10,1413.10,-18.29,0.00,Reverse
H1,Short,SPX500,3524153,1,2012-10-23 20:00,2012-10-24 10:00,1413.10,1415.60,-2.18,0.00,Reverse
H1,Short,USD/JPY,3523651,1,2012-10-23 15:00,2012-10-24 11:00,79.7860,79.7720,0.10,0.00,Reverse
H1,Long,EUR/USD,3521646,1,2012-10-22 19:00,2012-10-24 16:00,1.30460,1.29455,-10.05,0.00,Reverse
H1,Long,USD/JPY,3525655,1,2012-10-24 11:00,2012-10-25 02:00,79.7720,79.9530,1.33,0.00,Reverse
H1,Long,SPX500,3525554,1,2012-10-24 10:00,2012-10-25 04:00,1415.60,1414.60,-0.87,0.00,Reverse
H4,Long,USD/JPY,3523652,1,2012-10-23 15:00,2012-10-25 07:00,79.7860,80.1650,2.78,0.00,Reverse
D1,Short,EUR/USD,3494463,1,2012-10-05 02:00,2012-10-25 11:00,1.30193,1.29958,2.35,0.00,Reverse
D1,Short,SPX500,3513618,1,2012-10-17 08:00,2012-10-25 11:00,1453.10,1417.60,30.92,0.00,Reverse
H1,Short,EUR/USD,3526156,1,2012-10-24 16:00,2012-10-25 13:00,1.29455,1.29833,-3.78,0.00,Reverse
H1,Short,USD/JPY,3527157,1,2012-10-25 02:00,2012-10-25 17:00,79.9530,80.1980,-1.79,0.00,Reverse
H1,Short,SPX500,3527358,1,2012-10-25 04:00,2012-10-25 17:00,1414.60,1411.90,2.35,0.00,Reverse
H1,Long,EUR/USD,3528262,1,2012-10-25 13:00,2012-10-26 03:00,1.29833,1.29505,-3.28,0.00,Reverse
H1,Long,SPX500,3528664,1,2012-10-25 17:00,2012-10-26 03:00,1411.90,1407.10,-4.18,0.00,Reverse
H1,Short,SPX500,3529666,1,2012-10-26 03:00,2012-10-26 06:00,1407.10,1401.60,4.79,0.00,Reverse
H1,Long,SPX500,3529967,1,2012-10-26 06:00,2012-10-26 09:00,1401.60,1403.60,1.74,0.00,Reverse
H4,Short,USD/JPY,3527659,1,2012-10-25 07:00,2012-10-26 15:00,80.1650,79.5590,4.44,0.00,Reverse
H4,Short,EUR/USD,3522047,1,2012-10-22 23:00,2012-10-26 19:00,1.30663,1.29317,13.46,0.00,Reverse
H1,Long,USD/JPY,3528663,1,2012-10-25 17:00,2012-10-26 19:00,80.1980,79.6670,-3.89,0.00,Reverse
H1,Short,EUR/USD,3529665,1,2012-10-26 03:00,2012-10-29 03:00,1.29505,1.29348,1.57,0.00,Reverse
H1,Short,SPX500,3530268,1,2012-10-26 09:00,2012-10-29 03:00,1403.60,1410.90,-6.36,0.00,Reverse
H4,Short,SPX500,3523250,1,2012-10-23 11:00,2012-10-29 14:00,1418.40,1406.60,10.28,0.00,Reverse
H1,Long,EUR/USD,3531772,1,2012-10-29 03:00,2012-10-29 18:00,1.29348,1.28994,-3.54,0.00,Reverse
H1,Long,SPX500,3531773,1,2012-10-29 03:00,2012-10-29 19:00,1410.90,1406.60,-3.75,0.00,Reverse
H1,Short,USD/JPY,3531271,1,2012-10-26 19:00,2012-10-30 00:00,79.6670,79.7800,-0.83,0.00,Reverse
H4,Long,USD/JPY,3530869,1,2012-10-26 15:00,2012-10-30 02:00,79.5590,79.9320,2.73,0.00,Reverse
H4,Long,EUR/USD,3531270,1,2012-10-26 19:00,2012-10-30 14:00,1.29317,1.29713,3.96,0.00,Reverse
H1,Short,SPX500,3533376,1,2012-10-29 19:00,2012-10-30 17:00,1406.60,1416.30,-8.45,0.00,Reverse
H1,Short,EUR/USD,3533275,1,2012-10-29 18:00,2012-10-30 19:00,1.28994,1.29626,-6.32,0.00,Reverse
H4,Long,SPX500,3532874,1,2012-10-29 14:00,2012-10-31 02:00,1406.60,1415.60,7.84,0.00,Reverse
H1,Long,SPX500,3535580,1,2012-10-30 17:00,2012-10-31 08:00,1416.30,1418.90,2.26,0.00,Reverse
H1,Long,EUR/USD,3535781,1,2012-10-30 19:00,2012-10-31 10:00,1.29626,1.29980,3.54,0.00,Reverse
D1,Short,USD/JPY,3520842,1,2012-10-22 11:00,2012-10-31 14:00,79.8410,79.8820,-0.30,0.00,Reverse
H1,Short,SPX500,3537083,1,2012-10-31 08:00,2012-10-31 16:00,1418.90,1410.10,7.66,0.00,Reverse
H1,Short,EUR/USD,3537284,1,2012-10-31 10:00,2012-10-31 18:00,1.29980,1.29700,2.80,0.00,Reverse
H1,Long,SPX500,3537886,1,2012-10-31 16:00,2012-11-01 02:00,1410.10,1407.90,-1.92,0.00,Reverse
H4,Short,SPX500,3536482,1,2012-10-31 02:00,2012-11-01 02:00,1415.60,1407.90,6.71,0.00,Reverse
H1,Long,EUR/USD,3538087,1,2012-10-31 18:00,2012-11-01 03:00,1.29700,1.29668,-0.32,0.00,Reverse
H1,Long,USD/JPY,3533877,1,2012-10-30 00:00,2012-11-01 05:00,79.7800,80.0580,2.04,0.00,Reverse
H1,Short,EUR/USD,3538990,1,2012-11-01 03:00,2012-11-01 10:00,1.29668,1.29345,3.23,0.00,Reverse
H1,Short,USD/JPY,3539191,1,2012-11-01 05:00,2012-11-01 11:00,80.0580,80.0030,0.40,0.00,Reverse
H1,Long,EUR/USD,3539692,1,2012-11-01 10:00,2012-11-01 13:00,1.29345,1.29744,3.99,0.00,Reverse
H4,Short,EUR/USD,3535279,1,2012-10-30 14:00,2012-11-01 14:00,1.29713,1.29745,-0.32,0.00,Reverse
H1,Long,USD/JPY,3539793,1,2012-11-01 11:00,2012-11-01 17:00,80.0030,80.1150,0.82,0.00,Reverse
H1,Short,EUR/USD,3539994,1,2012-11-01 13:00,2012-11-01 19:00,1.29744,1.29369,3.75,0.00,Reverse
H4,Short,USD/JPY,3534078,1,2012-10-30 02:00,2012-11-01 22:00,79.9320,80.1530,-1.62,0.00,Reverse
H1,Short,USD/JPY,3540396,1,2012-11-01 17:00,2012-11-01 23:00,80.1150,80.1690,-0.40,0.00,Reverse
H1,Short,SPX500,3538888,1,2012-11-01 02:00,2012-11-01 23:00,1407.90,1428.40,-17.86,0.00,Reverse
H1,Long,EUR/USD,3540597,1,2012-11-01 19:00,2012-11-02 01:00,1.29369,1.29298,-0.71,0.00,Reverse
H4,Long,SPX500,3538889,1,2012-11-01 02:00,2012-11-02 02:00,1407.90,1429.40,18.73,0.00,Reverse
H1,Long,USD/JPY,3540999,1,2012-11-01 23:00,2012-11-02 04:00,80.1690,80.2520,0.61,0.00,Reverse
H1,Short,USD/JPY,3541403,1,2012-11-02 04:00,2012-11-02 06:00,80.2520,80.2540,-0.01,0.00,Reverse
H1,Short,EUR/USD,3541101,1,2012-11-02 01:00,2012-11-02 07:00,1.29298,1.29096,2.02,0.00,Reverse
H1,Long,USD/JPY,3541604,1,2012-11-02 06:00,2012-11-02 14:00,80.2540,80.5000,1.80,0.00,Reverse
D1,Long,SPX500,3528061,1,2012-10-25 11:00,2012-11-02 14:00,1417.60,1431.10,11.76,0.00,Reverse
H1,Long,EUR/USD,3541705,1,2012-11-02 07:00,2012-11-02 15:00,1.29096,1.28449,-6.47,0.00,Reverse
H1,Short,USD/JPY,3542406,1,2012-11-02 14:00,2012-11-04 23:00,80.5000,80.5220,-0.16,0.00,Reverse
H4,Short,SPX500,3541202,1,2012-11-02 02:00,2012-11-05 05:00,1429.40,1413.40,13.94,0.00,Reverse
H1,Long,SPX500,3540900,1,2012-11-01 23:00,2012-11-05 06:00,1428.40,1413.90,-12.63,0.00,Reverse
H1,Short,EUR/USD,3542508,1,2012-11-02 15:00,2012-11-05 10:00,1.28449,1.27955,4.94,0.00,Reverse
H1,Long,USD/JPY,3543009,1,2012-11-04 23:00,2012-11-05 14:00,80.5220,80.2650,-1.88,0.00,Reverse
H1,Long,EUR/USD,3544112,1,2012-11-05 10:00,2012-11-05 19:00,1.27955,1.27873,-0.82,0.00,Reverse
H1,Short,USD/JPY,3544513,1,2012-11-05 14:00,2012-11-06 04:00,80.2650,80.1130,1.11,0.00,Reverse
H1,Short,SPX500,3543711,1,2012-11-05 06:00,2012-11-06 05:00,1413.90,1418.60,-4.09,0.00,Reverse
H1,Short,EUR/USD,3545014,1,2012-11-05 19:00,2012-11-06 09:00,1.27873,1.27723,1.50,0.00,Reverse
H1,Long,USD/JPY,3545915,1,2012-11-06 04:00,2012-11-06 12:00,80.1130,80.1900,0.56,0.00,Reverse
H4,Long,SPX500,3543610,1,2012-11-05 05:00,2012-11-06 13:00,1413.40,1420.40,6.10,0.00,Reverse
H4,Long,EUR/USD,3540095,1,2012-11-01 14:00,2012-11-06 17:00,1.29745,1.28179,-15.66,0.00,Reverse
H1,Long,EUR/USD,3546417,1,2012-11-06 09:00,2012-11-06 18:00,1.27723,1.28150,4.27,0.00,Reverse
H1,Short,EUR/USD,3547321,1,2012-11-06 18:00,2012-11-06 22:00,1.28150,1.28144,0.06,0.00,Reverse
H1,Short,USD/JPY,3546718,1,2012-11-06 12:00,2012-11-07 01:00,80.1900,80.1810,0.07,0.00,Reverse
H1,Long,EUR/USD,3547722,1,2012-11-06 22:00,2012-11-07 06:00,1.28144,1.28600,4.56,0.00,Reverse
H1,Long,SPX500,3546016,1,2012-11-06 05:00,2012-11-07 10:00,1418.60,1432.40,12.02,0.00,Reverse
H1,Long,USD/JPY,3548023,1,2012-11-07 01:00,2012-11-07 11:00,80.1810,80.3270,1.07,0.00,Reverse
H1,Short,EUR/USD,3548524,1,2012-11-07 06:00,2012-11-07 12:00,1.28600,1.28153,4.47,0.00,Reverse
H1,Short,SPX500,3548925,1,2012-11-07 10:00,2012-11-07 15:00,1432.40,1408.90,20.47,0.00,Reverse
H1,Short,USD/JPY,3549026,1,2012-11-07 11:00,2012-11-07 16:00,80.3270,79.8720,3.33,0.00,Reverse
H1,Long,EUR/USD,3549127,1,2012-11-07 12:00,2012-11-07 21:00,1.28153,1.27670,-4.83,0.00,Reverse
H4,Short,SPX500,3546819,1,2012-11-06 13:00,2012-11-07 21:00,1420.40,1394.90,22.21,0.00,Reverse
H1,Long,USD/JPY,3549529,1,2012-11-07 16:00,2012-11-07 22:00,79.8720,79.9920,0.88,0.00,Reverse
H1,Long,SPX500,3549428,1,2012-11-07 15:00,2012-11-07 23:00,1408.90,1396.00,-11.24,0.00,Reverse
H1,Short,USD/JPY,3550132,1,2012-11-07 22:00,2012-11-08 06:00,79.9920,79.8990,0.68,0.00,Reverse
H1,Short,EUR/USD,3550030,1,2012-11-07 21:00,2012-11-08 08:00,1.27670,1.27678,-0.08,0.00,Reverse
H1,Long,USD/JPY,3550934,1,2012-11-08 06:00,2012-11-08 11:00,79.8990,79.8330,-0.48,0.00,Reverse
H1,Short,SPX500,3550233,1,2012-11-07 23:00,2012-11-08 12:00,1396.00,1395.10,0.78,0.00,Reverse
H1,Short,USD/JPY,3551436,1,2012-11-08 11:00,2012-11-08 13:00,79.8330,79.8750,-0.31,0.00,Reverse
H4,Long,USD/JPY,3540898,1,2012-11-01 22:00,2012-11-08 17:00,80.1530,79.7520,-2.94,0.00,Reverse
H1,Long,EUR/USD,3551135,1,2012-11-08 08:00,2012-11-08 21:00,1.27678,1.27417,-2.61,0.00,Reverse
H1,Long,USD/JPY,3551638,1,2012-11-08 13:00,2012-11-09 02:00,79.8750,79.4710,-2.96,0.00,Reverse
